"item","age","produces"
"hafta",21,0.0241546
"hafta",22,0.0653266
"hafta",23,0.1673
"hafta",24,0.175407
"hafta",25,0.211921
"hafta",26,0.364706
"hafta",27,0.345361
"hafta",28,0.479899
"hafta",29,0.474747
"hafta",30,0.564189
"hair",16,0.209812
"hair",17,0.270073
"hair",18,0.450111
"hair",19,0.551929
"hair",20,0.592058
"hair",21,0.661836
"hair",22,0.728643
"hair",23,0.828897
"hair",24,0.819469
"hair",25,0.86039
"hair",26,0.877193
"hair",27,0.923077
"hair",28,0.968593
"hair",29,0.934343
"hair",30,0.962838
"hamburger",16,0.0187891
"hamburger",17,0.0474453
"hamburger",18,0.108647
"hamburger",19,0.169643
"hamburger",20,0.198556
"hamburger",21,0.270531
"hamburger",22,0.361809
"hamburger",23,0.444867
"hamburger",24,0.480216
"hamburger",25,0.605263
"hamburger",26,0.701754
"hamburger",27,0.721649
"hamburger",28,0.780151
"hamburger",29,0.772727
"hamburger",30,0.831081
"hammer",16,0.0334029
"hammer",17,0.0328467
"hammer",18,0.104213
"hammer",19,0.16369
"hammer",20,0.180505
"hammer",21,0.222222
"hammer",22,0.306533
"hammer",23,0.403042
"hammer",24,0.417266
"hammer",25,0.453947
"hammer",26,0.549708
"hammer",27,0.634021
"hammer",28,0.732412
"hammer",29,0.621212
"hammer",30,0.787162
"hand",16,0.107516
"hand",17,0.145985
"hand",18,0.2949
"hand",19,0.395833
"hand",20,0.490975
"hand",21,0.555556
"hand",22,0.663317
"hand",23,0.771863
"hand",24,0.739823
"hand",25,0.814935
"hand",26,0.853801
"hand",27,0.887179
"hand",28,0.94598
"hand",29,0.934343
"hand",30,0.949324
"happy",16,0.0709812
"happy",17,0.0948905
"happy",18,0.181818
"happy",19,0.22619
"happy",20,0.294964
"happy",21,0.280193
"happy",22,0.41206
"happy",23,0.490494
"happy",24,0.551601
"happy",25,0.600649
"happy",26,0.596491
"happy",27,0.692308
"happy",28,0.791457
"happy",29,0.737374
"happy",30,0.871622
"hard",16,0.00730689
"hard",17,0.00729927
"hard",18,0.0354767
"hard",19,0.0714286
"hard",20,0.0830325
"hard",21,0.0821256
"hard",22,0.165829
"hard",23,0.205323
"hard",24,0.29982
"hard",25,0.348684
"hard",26,0.432749
"hard",27,0.42268
"hard",28,0.624372
"hard",29,0.555556
"hard",30,0.689189
"hat",16,0.324635
"hat",17,0.372263
"hat",18,0.538803
"hat",19,0.623145
"hat",20,0.672662
"hat",21,0.681159
"hat",22,0.78392
"hat",23,0.851711
"hat",24,0.851327
"hat",25,0.873377
"hat",26,0.918129
"hat",27,0.892308
"hat",28,0.961055
"hat",29,0.929293
"hat",30,0.949324
"hate",16,0.00104384
"hate",17,0.00364964
"hate",18,0.00221729
"hate",19,0.00892857
"hate",20,0.0144404
"hate",21,0.00483092
"hate",22,0.0502513
"hate",23,0.0570342
"hate",24,0.0525362
"hate",25,0.105611
"hate",26,0.187135
"hate",27,0.153846
"hate",28,0.21608
"hate",29,0.20202
"hate",30,0.273649
"have",16,0.00835073
"have",17,0.0218978
"have",18,0.059867
"have",19,0.0982143
"have",20,0.133574
"have",21,0.149758
"have",22,0.276382
"have",23,0.353612
"have",24,0.408929
"have",25,0.463816
"have",26,0.578947
"have",27,0.603093
"have",28,0.753769
"have",29,0.70202
"have",30,0.783784
"he",16,0.00417537
"he",17,0.00364964
"he",18,0.0177384
"he",19,0.0386905
"he",20,0.0577617
"he",21,0.0869565
"he",22,0.190955
"he",23,0.209125
"he",24,0.244123
"he",25,0.25
"he",26,0.4
"he",27,0.469072
"he",28,0.586683
"he",29,0.565657
"he",30,0.685811
"head",16,0.117954
"head",17,0.171533
"head",18,0.283814
"head",19,0.416667
"head",20,0.411552
"head",21,0.502415
"head",22,0.613065
"head",23,0.703422
"head",24,0.741135
"head",25,0.75817
"head",26,0.80117
"head",27,0.846154
"head",28,0.928392
"head",29,0.873737
"head",30,0.962838
"hear",16,0.00730689
"hear",17,0.00729927
"hear",18,0.0443459
"hear",19,0.0892857
"hear",20,0.101083
"hear",21,0.111111
"hear",22,0.246231
"hear",23,0.292776
"hear",24,0.336299
"hear",25,0.417763
"hear",26,0.497076
"hear",27,0.523077
"hear",28,0.675879
"hear",29,0.621212
"hear",30,0.780405
"heavy",16,0.026096
"heavy",17,0.0182482
"heavy",18,0.0798226
"heavy",19,0.154762
"heavy",20,0.191336
"heavy",21,0.231884
"heavy",22,0.351759
"heavy",23,0.43346
"heavy",24,0.495528
"heavy",25,0.555556
"heavy",26,0.631579
"heavy",27,0.680412
"heavy",28,0.806533
"heavy",29,0.742424
"heavy",30,0.878378
"helicopter",16,0.0448852
"helicopter",17,0.0364964
"helicopter",18,0.0953437
"helicopter",19,0.166667
"helicopter",20,0.169675
"helicopter",21,0.251208
"helicopter",22,0.341709
"helicopter",23,0.43346
"helicopter",24,0.495544
"helicopter",25,0.593443
"helicopter",26,0.619883
"helicopter",27,0.687179
"helicopter",28,0.791457
"helicopter",29,0.646465
"helicopter",30,0.831081
"hello",16,0.331942
"hello",17,0.481752
"hello",18,0.498891
"hello",19,0.581602
"hello",20,0.638989
"hello",21,0.671498
"hello",22,0.753769
"hello",23,0.787072
"hello",24,0.739823
"hello",25,0.761438
"hello",26,0.77193
"hello",27,0.764103
"hello",28,0.824121
"hello",29,0.848485
"hello",30,0.881757
"help",16,0.0668058
"help",17,0.113139
"help",18,0.21286
"help",19,0.294643
"help",20,0.31769
"help",21,0.371981
"help",22,0.532663
"help",23,0.589354
"help",24,0.658407
"help",25,0.754098
"help",26,0.760234
"help",27,0.8
"help",28,0.900754
"help",29,0.868687
"help",30,0.881757
"hen",16,0.0146138
"hen",17,0.0109489
"hen",18,0.0288248
"hen",19,0.0625
"hen",20,0.0830325
"hen",21,0.125604
"hen",22,0.155779
"hen",23,0.186312
"hen",24,0.224638
"hen",25,0.257426
"hen",26,0.298246
"hen",27,0.261538
"hen",28,0.483668
"hen",29,0.328283
"hen",30,0.466216
"her",16,0.00313152
"her",17,0.00364964
"her",18,0.00443459
"her",19,0.0386905
"her",20,0.032491
"her",21,0.0483092
"her",22,0.105528
"her",23,0.159696
"her",24,0.168478
"her",25,0.217105
"her",26,0.317647
"her",27,0.35567
"her",28,0.439698
"her",29,0.454545
"her",30,0.557432
"here",16,0.0407098
"here",17,0.0693431
"here",18,0.0909091
"here",19,0.166667
"here",20,0.191336
"here",21,0.241546
"here",22,0.356784
"here",23,0.391635
"here",24,0.494624
"here",25,0.536184
"here",26,0.619883
"here",27,0.690722
"here",28,0.812814
"here",29,0.681818
"here",30,0.834459
"hers",16,0.00417537
"hers",17,0.0109489
"hers",18,0.00443459
"hers",19,0.0119048
"hers",20,0.0288809
"hers",21,0.0241546
"hers",22,0.0703518
"hers",23,0.0760456
"hers",24,0.0996377
"hers",25,0.165017
"hers",26,0.217647
"hers",27,0.21134
"hers",28,0.335427
"hers",29,0.343434
"hers",30,0.415541
"hi",16,0.651357
"hi",17,0.540146
"hi",18,0.720621
"hi",19,0.721068
"hi",20,0.755396
"hi",21,0.73913
"hi",22,0.768844
"hi",23,0.836502
"hi",24,0.892035
"hi",25,0.928571
"hi",26,0.929825
"hi",27,0.928205
"hi",28,0.977387
"hi",29,0.929293
"hi",30,0.952703
"hide",16,0.0125261
"hide",17,0.0182482
"hide",18,0.0687361
"hide",19,0.127976
"hide",20,0.176895
"hide",21,0.21256
"hide",22,0.341709
"hide",23,0.391635
"hide",24,0.456483
"hide",25,0.569079
"hide",26,0.573099
"hide",27,0.597938
"hide",28,0.78392
"hide",29,0.727273
"hide",30,0.820946
"high",16,0.0104384
"high",17,0.0145985
"high",18,0.0554324
"high",19,0.0803571
"high",20,0.137184
"high",21,0.15942
"high",22,0.266332
"high",23,0.30038
"high",24,0.381295
"high",25,0.485246
"high",26,0.479532
"high",27,0.536082
"high",28,0.689698
"high",29,0.636364
"high",30,0.797297
"high_chair",16,0.0469729
"high_chair",17,0.080292
"high_chair",18,0.186253
"high_chair",19,0.205357
"high_chair",20,0.198556
"high_chair",21,0.285024
"high_chair",22,0.361809
"high_chair",23,0.387833
"high_chair",24,0.472272
"high_chair",25,0.486842
"high_chair",26,0.549708
"high_chair",27,0.569231
"high_chair",28,0.717337
"high_chair",29,0.631313
"high_chair",30,0.702703
"him",16,0.00521921
"him",17,0
"him",18,0.0110865
"him",19,0.0238095
"him",20,0.0288809
"him",21,0.0628019
"him",22,0.105528
"him",23,0.152091
"him",24,0.134058
"him",25,0.203947
"him",26,0.3
"him",27,0.335052
"him",28,0.428392
"him",29,0.439394
"him",30,0.52027
"his",16,0.00313152
"his",17,0
"his",18,0
"his",19,0.0178571
"his",20,0.032491
"his",21,0.0531401
"his",22,0.0854271
"his",23,0.129278
"his",24,0.125
"his",25,0.217105
"his",26,0.247059
"his",27,0.298969
"his",28,0.395729
"his",29,0.383838
"his",30,0.5
"hit",16,0.0250522
"hit",17,0.040146
"hit",18,0.108647
"hit",19,0.157738
"hit",20,0.191336
"hit",21,0.241546
"hit",22,0.422111
"hit",23,0.448669
"hit",24,0.554367
"hit",25,0.625
"hit",26,0.707602
"hit",27,0.687179
"hit",28,0.842965
"hit",29,0.762626
"hit",30,0.837838
"hold",16,0.0177453
"hold",17,0.0145985
"hold",18,0.0997783
"hold",19,0.154762
"hold",20,0.144404
"hold",21,0.227053
"hold",22,0.38191
"hold",23,0.43346
"hold",24,0.457295
"hold",25,0.529605
"hold",26,0.678363
"hold",27,0.597938
"hold",28,0.826633
"hold",29,0.69697
"hold",30,0.841216
"home",16,0.106472
"home",17,0.175182
"home",18,0.303769
"home",19,0.404762
"home",20,0.433213
"home",21,0.47343
"home",22,0.59799
"home",23,0.665399
"home",24,0.721631
"home",25,0.811688
"home",26,0.842105
"home",27,0.846154
"home",28,0.910804
"home",29,0.833333
"home",30,0.932432
"horse",16,0.186848
"horse",17,0.20073
"horse",18,0.40133
"horse",19,0.458333
"horse",20,0.489209
"horse",21,0.545894
"horse",22,0.688442
"horse",23,0.756654
"horse",24,0.797513
"horse",25,0.795455
"horse",26,0.883041
"horse",27,0.892308
"horse",28,0.961055
"horse",29,0.914141
"horse",30,0.966216
"hose",16,0.0250522
"hose",17,0.0145985
"hose",18,0.0643016
"hose",19,0.10119
"hose",20,0.0902527
"hose",21,0.144928
"hose",22,0.221106
"hose",23,0.258555
"hose",24,0.333333
"hose",25,0.411184
"hose",26,0.470588
"hose",27,0.541237
"hose",28,0.668342
"hose",29,0.545455
"hose",30,0.665541
"hot",16,0.429019
"hot",17,0.40146
"hot",18,0.605322
"hot",19,0.64095
"hot",20,0.729242
"hot",21,0.700483
"hot",22,0.768844
"hot",23,0.847909
"hot",24,0.850799
"hot",25,0.862745
"hot",26,0.912281
"hot",27,0.887179
"hot",28,0.968593
"hot",29,0.909091
"hot",30,0.952703
"house",16,0.0782881
"house",17,0.124088
"house",18,0.239468
"house",19,0.321429
"house",20,0.33574
"house",21,0.396135
"house",22,0.507538
"house",23,0.61597
"house",24,0.651327
"house",25,0.72549
"house",26,0.730994
"house",27,0.779487
"house",28,0.876884
"house",29,0.828283
"house",30,0.925676
"how",16,0.00626305
"how",17,0
"how",18,0.0243902
"how",19,0.0327381
"how",20,0.0433213
"how",21,0.0386473
"how",22,0.0904523
"how",23,0.140684
"how",24,0.152603
"how",25,0.19802
"how",26,0.315789
"how",27,0.298969
"how",28,0.444724
"how",29,0.409091
"how",30,0.513514
"hug",16,0.107516
"hug",17,0.167883
"hug",18,0.283814
"hug",19,0.37092
"hug",20,0.418773
"hug",21,0.429952
"hug",22,0.60804
"hug",23,0.703422
"hug",24,0.692718
"hug",25,0.786184
"hug",26,0.830409
"hug",27,0.825641
"hug",28,0.915829
"hug",29,0.888889
"hug",30,0.945946
"hungry",16,0.0511482
"hungry",17,0.0656934
"hungry",18,0.152993
"hungry",19,0.178571
"hungry",20,0.23741
"hungry",21,0.285024
"hungry",22,0.386935
"hungry",23,0.471483
"hungry",24,0.538462
"hungry",25,0.592105
"hungry",26,0.690058
"hungry",27,0.728205
"hungry",28,0.821608
"hungry",29,0.772727
"hungry",30,0.888514
"hurry",16,0.0177453
"hurry",17,0.00729927
"hurry",18,0.0554324
"hurry",19,0.0684524
"hurry",20,0.0902527
"hurry",21,0.130435
"hurry",22,0.20603
"hurry",23,0.212928
"hurry",24,0.317204
"hurry",25,0.381579
"hurry",26,0.497076
"hurry",27,0.43299
"hurry",28,0.677136
"hurry",29,0.560606
"hurry",30,0.716216
"hurt",16,0.0292276
"hurt",17,0.0510949
"hurt",18,0.104213
"hurt",19,0.1875
"hurt",20,0.231047
"hurt",21,0.236715
"hurt",22,0.371859
"hurt",23,0.467681
"hurt",24,0.558719
"hurt",25,0.598684
"hurt",26,0.678363
"hurt",27,0.659794
"hurt",28,0.825377
"hurt",29,0.747475
"hurt",30,0.85473
"i",16,0.102296
"i",17,0.113139
"i",18,0.181818
"i",19,0.241071
"i",20,0.245487
"i",21,0.323671
"i",22,0.396985
"i",23,0.475285
"i",24,0.569643
"i",25,0.612378
"i",26,0.631579
"i",27,0.664948
"i",28,0.815327
"i",29,0.80303
"i",30,0.878378
"ice",16,0.105428
"ice",17,0.124088
"ice",18,0.243902
"ice",19,0.342262
"ice",20,0.361011
"ice",21,0.405797
"ice",22,0.512563
"ice",23,0.585551
"ice",24,0.649466
"ice",25,0.734426
"ice",26,0.701754
"ice",27,0.752577
"ice",28,0.861809
"ice",29,0.813131
"ice",30,0.885135
"ice_cream",16,0.0960334
"ice_cream",17,0.138686
"ice_cream",18,0.261641
"ice_cream",19,0.363095
"ice_cream",20,0.397112
"ice_cream",21,0.36715
"ice_cream",22,0.59799
"ice_cream",23,0.65019
"ice_cream",24,0.712256
"ice_cream",25,0.790164
"ice_cream",26,0.865497
"ice_cream",27,0.851282
"ice_cream",28,0.927136
"ice_cream",29,0.90404
"ice_cream",30,0.952703
"if",16,0.00104384
"if",17,0.00729927
"if",18,0
"if",19,0.00892857
"if",20,0.00722022
"if",21,0.0241546
"if",22,0.0251256
"if",23,0.026616
"if",24,0.0416667
"if",25,0.0993377
"if",26,0.0823529
"if",27,0.118557
"if",28,0.190955
"if",29,0.20202
"if",30,0.22973
"inside",16,0.0709812
"inside",17,0.0912409
"inside",18,0.184035
"inside",19,0.247024
"inside",20,0.267148
"inside",21,0.318841
"inside",22,0.467337
"inside",23,0.48289
"inside",24,0.583184
"inside",25,0.620462
"inside",26,0.701754
"inside",27,0.680412
"inside",28,0.850503
"inside",29,0.742424
"inside",30,0.864865
"into",16,0.00208768
"into",17,0
"into",18,0.00443459
"into",19,0.00892857
"into",20,0.0216606
"into",21,0.0289855
"into",22,0.0703518
"into",23,0.0722433
"into",24,0.0797101
"into",25,0.158416
"into",26,0.187135
"into",27,0.206186
"into",28,0.311558
"into",29,0.313131
"into",30,0.344595
"is",16,0.0219207
"is",17,0.0218978
"is",18,0.037694
"is",19,0.0416667
"is",20,0.0613718
"is",21,0.0917874
"is",22,0.150754
"is",23,0.193916
"is",24,0.253623
"is",25,0.306931
"is",26,0.409357
"is",27,0.458763
"is",28,0.565327
"is",29,0.525253
"is",30,0.682432
"it",16,0.0574113
"it",17,0.0510949
"it",18,0.101996
"it",19,0.14881
"it",20,0.162455
"it",21,0.154589
"it",22,0.321608
"it",23,0.307985
"it",24,0.403604
"it",25,0.430921
"it",26,0.5
"it",27,0.579487
"it",28,0.712312
"it",29,0.69697
"it",30,0.780405
"jacket",16,0.0615866
"jacket",17,0.0912409
"jacket",18,0.184035
"jacket",19,0.267857
"jacket",20,0.292419
"jacket",21,0.338164
"jacket",22,0.452261
"jacket",23,0.494297
"jacket",24,0.569912
"jacket",25,0.644951
"jacket",26,0.660819
"jacket",27,0.758974
"jacket",28,0.822864
"jacket",29,0.757576
"jacket",30,0.824324
"jar",16,0.0302714
"jar",17,0.113139
"jar",18,0.13082
"jar",19,0.190476
"jar",20,0.216606
"jar",21,0.299517
"jar",22,0.38191
"jar",23,0.422053
"jar",24,0.317604
"jar",25,0.361842
"jar",26,0.374269
"jar",27,0.469072
"jar",28,0.442211
"jar",29,0.580808
"jar",30,0.574324
"jeans",16,0.0167015
"jeans",17,0.0291971
"jeans",18,0.0509978
"jeans",19,0.0952381
"jeans",20,0.122744
"jeans",21,0.164251
"jeans",22,0.221106
"jeans",23,0.243346
"jeans",24,0.348294
"jeans",25,0.377049
"jeans",26,0.403509
"jeans",27,0.425641
"jeans",28,0.601759
"jeans",29,0.535354
"jeans",30,0.652027
"jello",16,0.0167015
"jello",17,0.0364964
"jello",18,0.0820399
"jello",19,0.104167
"jello",20,0.122744
"jello",21,0.140097
"jello",22,0.180905
"jello",23,0.197719
"jello",24,0.312839
"jello",25,0.361842
"jello",26,0.429412
"jello",27,0.448454
"jello",28,0.59799
"jello",29,0.469697
"jello",30,0.618243
"jelly",16,0.019833
"jelly",17,0.0182482
"jelly",18,0.0776053
"jelly",19,0.113095
"jelly",20,0.144404
"jelly",21,0.149758
"jelly",22,0.266332
"jelly",23,0.30038
"jelly",24,0.361162
"jelly",25,0.445545
"jelly",26,0.458824
"jelly",27,0.579487
"jelly",28,0.718593
"jelly",29,0.585859
"jelly",30,0.790541
"juice",16,0.438413
"juice",17,0.310219
"juice",18,0.578714
"juice",19,0.676558
"juice",20,0.694245
"juice",21,0.748792
"juice",22,0.819095
"juice",23,0.855513
"juice",24,0.867257
"juice",25,0.87013
"juice",26,0.947368
"juice",27,0.902564
"juice",28,0.973618
"juice",29,0.914141
"juice",30,0.97973
"jump",16,0.0542797
"jump",17,0.0875912
"jump",18,0.184035
"jump",19,0.246291
"jump",20,0.299639
"jump",21,0.386473
"jump",22,0.527638
"jump",23,0.604563
"jump",24,0.647788
"jump",25,0.710526
"jump",26,0.730994
"jump",27,0.753846
"jump",28,0.886935
"jump",29,0.838384
"jump",30,0.939189
"keys",16,0.306889
"keys",17,0.20438
"keys",18,0.385809
"keys",19,0.467262
"keys",20,0.440433
"keys",21,0.405797
"keys",22,0.482412
"keys",23,0.498099
"keys",24,0.678508
"keys",25,0.700326
"keys",26,0.830409
"keys",27,0.717949
"keys",28,0.947236
"keys",29,0.671717
"keys",30,0.847973
"kick",16,0.0532359
"kick",17,0.0766423
"kick",18,0.148559
"kick",19,0.210682
"kick",20,0.202166
"kick",21,0.285024
"kick",22,0.38191
"kick",23,0.463878
"kick",24,0.520499
"kick",25,0.585526
"kick",26,0.654971
"kick",27,0.671795
"kick",28,0.80402
"kick",29,0.767677
"kick",30,0.881757
"kiss",16,0.127349
"kiss",17,0.20438
"kiss",18,0.31929
"kiss",19,0.410714
"kiss",20,0.44964
"kiss",21,0.502415
"kiss",22,0.61809
"kiss",23,0.711027
"kiss",24,0.748227
"kiss",25,0.832237
"kiss",26,0.859649
"kiss",27,0.835897
"kiss",28,0.938442
"kiss",29,0.914141
"kiss",30,0.935811
"kitchen",16,0.0323591
"kitchen",17,0.0547445
"kitchen",18,0.13082
"kitchen",19,0.208333
"kitchen",20,0.216606
"kitchen",21,0.31401
"kitchen",22,0.41206
"kitchen",23,0.543726
"kitchen",24,0.56383
"kitchen",25,0.631579
"kitchen",26,0.730994
"kitchen",27,0.753846
"kitchen",28,0.861809
"kitchen",29,0.792929
"kitchen",30,0.908784
"kitty",16,0.449896
"kitty",17,0.383212
"kitty",18,0.600887
"kitty",19,0.645833
"kitty",20,0.613718
"kitty",21,0.68599
"kitty",22,0.763819
"kitty",23,0.798479
"kitty",24,0.796429
"kitty",25,0.855263
"kitty",26,0.877193
"kitty",27,0.835897
"kitty",28,0.939698
"kitty",29,0.893939
"kitty",30,0.935811
"knee",16,0.10334
"knee",17,0.127737
"knee",18,0.237251
"knee",19,0.339286
"knee",20,0.34657
"knee",21,0.405797
"knee",22,0.527638
"knee",23,0.596958
"knee",24,0.676208
"knee",25,0.738562
"knee",26,0.766082
"knee",27,0.733333
"knee",28,0.871859
"knee",29,0.792929
"knee",30,0.912162
"knife",16,0.0156576
"knife",17,0.00729927
"knife",18,0.101996
"knife",19,0.142857
"knife",20,0.162455
"knife",21,0.231884
"knife",22,0.386935
"knife",23,0.418251
"knife",24,0.469643
"knife",25,0.565789
"knife",26,0.614035
"knife",27,0.664948
"knife",28,0.800251
"knife",29,0.691919
"knife",30,0.827703
"knock",16,0.0292276
"knock",17,0.0693431
"knock",18,0.110865
"knock",19,0.157738
"knock",20,0.155235
"knock",21,0.246377
"knock",22,0.361809
"knock",23,0.368821
"knock",24,0.446043
"knock",25,0.508197
"knock",26,0.561404
"knock",27,0.592784
"knock",28,0.732412
"knock",29,0.661616
"knock",30,0.793919
"ladder",16,0.0104384
"ladder",17,0.00364964
"ladder",18,0.059867
"ladder",19,0.0803571
"ladder",20,0.0902527
"ladder",21,0.169082
"ladder",22,0.165829
"ladder",23,0.315589
"ladder",24,0.315884
"ladder",25,0.396721
"ladder",26,0.473684
"ladder",27,0.525773
"ladder",28,0.650754
"ladder",29,0.545455
"ladder",30,0.672297
"lady",16,0.0187891
"lady",17,0.0109489
"lady",18,0.0643016
"lady",19,0.0833333
"lady",20,0.144404
"lady",21,0.144928
"lady",22,0.226131
"lady",23,0.269962
"lady",24,0.308797
"lady",25,0.358553
"lady",26,0.447059
"lady",27,0.479381
"lady",28,0.604271
"lady",29,0.464646
"lady",30,0.614865
"lamb",16,0.0375783
"lamb",17,0.0291971
"lamb",18,0.10643
"lamb",19,0.133929
"lamb",20,0.129964
"lamb",21,0.173913
"lamb",22,0.231156
"lamb",23,0.357414
"lamb",24,0.409336
"lamb",25,0.437908
"lamb",26,0.517647
"lamb",27,0.466667
"lamb",28,0.669598
"lamb",29,0.459596
"lamb",30,0.665541
"lamp",16,0.0146138
"lamp",17,0.0218978
"lamp",18,0.0487805
"lamp",19,0.10119
"lamp",20,0.144404
"lamp",21,0.144928
"lamp",22,0.236181
"lamp",23,0.262357
"lamp",24,0.314748
"lamp",25,0.361842
"lamp",26,0.397661
"lamp",27,0.471795
"lamp",28,0.580402
"lamp",29,0.5
"lamp",30,0.658784
"last",16,0.00104384
"last",17,0
"last",18,0.0110865
"last",19,0.0267857
"last",20,0.0216606
"last",21,0.0338164
"last",22,0.0703518
"last",23,0.0912548
"last",24,0.0816697
"last",25,0.171053
"last",26,0.19883
"last",27,0.21134
"last",28,0.332915
"last",29,0.323232
"last",30,0.412162
"later",16,0.00835073
"later",17,0.00364964
"later",18,0.0354767
"later",19,0.0833333
"later",20,0.0938628
"later",21,0.130435
"later",22,0.201005
"later",23,0.281369
"later",24,0.276978
"later",25,0.349835
"later",26,0.415205
"later",27,0.453608
"later",28,0.634422
"later",29,0.525253
"later",30,0.655405
"lawn_mower",16,0.0281837
"lawn_mower",17,0.0364964
"lawn_mower",18,0.117517
"lawn_mower",19,0.133929
"lawn_mower",20,0.158845
